"Date","Price","Open","High","Low","Vol.","Change %"
"03/08/2018","65.105","64.905","65.165","64.885","","0.35%"
"03/09/2018","65.125","65.125","65.195","65.043","","0.03%"
"03/12/2018","64.985","64.965","65.067","64.958","","-0.21%"
"03/13/2018","64.855","64.985","65.010","64.845","","-0.20%"
"03/14/2018","64.840","64.885","65.058","64.815","","-0.02%"
"03/15/2018","64.990","64.920","64.991","64.809","","0.23%"
"03/16/2018","64.990","64.985","64.990","64.845","","0.00%"
"03/19/2018","65.220","65.040","65.220","64.995","","0.35%"
"03/20/2018","65.210","65.210","65.245","65.155","","-0.02%"
"03/21/2018","65.180","65.215","65.240","65.180","","-0.05%"
"03/22/2018","65.105","65.125","65.155","65.021","","-0.12%"
"03/23/2018","64.990","65.195","65.205","64.977","","-0.18%"
"03/26/2018","64.825","64.895","64.955","64.803","","-0.25%"
"03/27/2018","64.945","64.785","64.993","64.727","","0.19%"
"03/28/2018","65.160","64.885","65.295","64.885","","0.33%"
"03/29/2018","65.115","65.170","65.170","65.115","","-0.07%"
"03/30/2018","65.115","65.115","65.115","65.115","","0.00%"
"04/02/2018","65.130","65.120","65.130","65.090","","0.02%"
"04/03/2018","65.000","65.085","65.130","64.980","","-0.20%"
"04/04/2018","65.045","65.005","65.180","64.905","","0.07%"
"04/05/2018","64.890","65.035","65.135","64.890","","-0.24%"
"04/06/2018","64.930","64.930","65.037","64.915","","0.06%"
"04/09/2018","64.955","64.865","65.058","64.848","","0.04%"
"04/10/2018","64.950","64.885","65.030","64.885","","-0.01%"
"04/11/2018","65.260","64.998","65.315","64.985","","0.48%"
"04/12/2018","65.290","65.315","65.445","65.241","","0.05%"
"04/13/2018","65.255","65.305","65.305","65.185","","-0.05%"
"04/16/2018","65.470","65.326","65.507","65.315","","0.33%"
"04/17/2018","65.680","65.445","65.694","65.415","","0.32%"
"04/18/2018","65.720","65.665","65.785","65.595","","0.06%"
"04/19/2018","65.870","65.845","65.870","65.730","","0.23%"
"04/20/2018","66.210","66.025","66.210","65.955","","0.52%"
"04/23/2018","66.530","66.205","66.530","66.145","","0.48%"
"04/24/2018","66.410","66.415","66.455","66.290","","-0.18%"
"04/25/2018","66.920","66.485","66.975","66.485","","0.77%"
"04/26/2018","66.805","66.885","66.913","66.697","","-0.17%"
"04/27/2018","66.620","66.835","66.848","66.620","","-0.28%"
"04/30/2018","66.460","66.595","66.595","66.345","","-0.24%"
"05/01/2018","66.800","66.455","66.810","66.450","","0.51%"
"05/02/2018","66.690","66.755","66.778","66.635","","-0.16%"
"05/03/2018","66.670","66.600","66.720","66.525","","-0.03%"
"05/04/2018","66.820","66.655","66.915","66.625","","0.22%"
"05/07/2018","67.140","66.825","67.180","66.785","","0.48%"
"05/08/2018","67.130","67.175","67.288","66.988","","-0.01%"
"05/09/2018","67.350","67.140","67.477","67.140","","0.33%"
"05/10/2018","67.245","67.335","67.438","67.225","","-0.16%"
"05/11/2018","67.360","67.145","67.380","67.115","","0.17%"
"05/14/2018","67.560","67.253","67.625","67.215","","0.30%"
"05/15/2018","68.080","67.685","68.143","67.455","","0.77%"
"05/16/2018","67.775","68.105","68.135","67.755","","-0.45%"
"05/17/2018","67.765","67.725","67.810","67.585","","-0.01%"
"05/18/2018","67.990","67.775","68.100","67.765","","0.33%"
"05/21/2018","68.115","68.105","68.165","68.023","","0.18%"
"05/22/2018","68.020","67.985","68.090","67.933","","-0.14%"
"05/23/2018","68.370","68.155","68.480","68.155","","0.51%"
"05/24/2018","68.340","68.350","68.428","68.290","","-0.04%"
"05/25/2018","67.730","68.330","68.330","67.713","","-0.89%"
"05/28/2018","67.400","67.505","67.533","67.296","","-0.49%"
"05/29/2018","67.840","67.625","67.990","67.625","","0.65%"
"05/30/2018","67.440","67.850","67.895","67.390","","-0.59%"
"05/31/2018","67.430","67.425","67.595","67.315","","-0.01%"
"06/01/2018","66.995","67.455","67.455","66.995","","-0.65%"
"06/04/2018","67.070","66.910","67.165","66.845","","0.11%"
"06/05/2018","67.100","67.075","67.225","67.075","","0.04%"
"06/06/2018","66.840","67.085","67.160","66.840","","-0.39%"
"06/07/2018","67.420","66.935","67.460","66.935","","0.87%"
"06/08/2018","67.530","67.465","67.790","67.435","","0.16%"
"06/11/2018","67.470","67.445","67.480","67.275","","-0.09%"
"06/12/2018","67.480","67.460","67.510","67.360","","0.01%"
"06/13/2018","67.645","67.600","67.705","67.549","","0.24%"
"06/14/2018","67.690","67.570","67.730","67.565","","0.07%"
"06/15/2018","68.060","67.915","68.065","67.887","","0.55%"
"06/18/2018","68.040","68.155","68.165","67.945","","-0.03%"
"06/19/2018","68.310","67.980","68.385","67.977","","0.40%"
"06/20/2018","68.060","68.095","68.180","68.025","","-0.37%"
"06/21/2018","67.945","68.205","68.243","67.945","","-0.17%"
"06/22/2018","67.870","67.835","67.890","67.710","","-0.11%"
"06/25/2018","68.115","67.905","68.173","67.905","","0.36%"
"06/26/2018","68.370","68.135","68.370","68.075","","0.37%"
"06/27/2018","68.640","68.425","68.705","68.420","","0.39%"
"06/28/2018","68.840","68.895","69.095","68.720","","0.29%"
"06/29/2018","68.460","68.695","68.695","68.355","","-0.55%"
"07/02/2018","68.720","68.490","68.820","68.335","","0.38%"
"07/03/2018","68.550","68.935","68.965","68.525","","-0.25%"
"07/04/2018","68.690","68.525","68.778","68.445","","0.20%"
"07/05/2018","68.880","68.805","69.005","68.688","","0.28%"
"07/06/2018","68.805","68.885","69.028","68.805","","-0.11%"
"07/09/2018","68.660","68.565","68.785","68.565","","-0.21%"
"07/10/2018","68.755","68.665","68.864","68.655","","0.14%"
"07/11/2018","68.730","68.825","68.895","68.710","","-0.04%"
"07/12/2018","68.520","68.765","68.765","68.490","","-0.31%"
"07/13/2018","68.500","68.520","68.561","68.328","","-0.03%"
"07/16/2018","68.550","68.555","68.715","68.505","","0.07%"
"07/17/2018","68.430","68.355","68.470","68.275","","-0.18%"
"07/18/2018","68.625","68.425","68.645","68.385","","0.28%"
"07/19/2018","69.020","68.715","69.105","68.695","","0.58%"
"07/20/2018","68.740","69.020","69.128","68.740","","-0.41%"
"07/23/2018","68.845","68.705","68.865","68.645","","0.15%"
"07/24/2018","68.947","68.970","69.088","68.845","","0.15%"
"07/25/2018","68.730","68.965","68.980","68.670","","-0.31%"
"07/26/2018","68.660","68.705","68.760","68.618","","-0.10%"
"07/27/2018","68.605","68.655","68.755","68.535","","-0.08%"
"07/30/2018","68.605","68.705","68.792","68.605","","0.00%"
"07/31/2018","68.460","68.705","68.705","68.445","","-0.21%"
"08/01/2018","68.350","68.555","68.628","68.350","","-0.16%"
"08/02/2018","68.625","68.375","68.740","68.265","","0.40%"
"08/03/2018","68.545","68.695","68.845","68.545","","-0.12%"
"08/06/2018","68.830","68.575","68.894","68.540","","0.42%"
"08/07/2018","68.630","68.820","68.934","68.630","","-0.29%"
"08/08/2018","68.660","68.673","68.710","68.575","","0.04%"
"08/09/2018","68.760","68.475","68.760","68.455","","0.15%"
"08/10/2018","68.890","68.845","69.025","68.768","","0.19%"
"08/13/2018","70.020","69.485","70.020","69.405","","1.64%"
"08/14/2018","69.960","69.855","70.085","69.695","","-0.09%"
"08/15/2018","69.920","69.920","69.920","69.920","","-0.06%"
"08/16/2018","70.090","70.225","70.420","70.090","","0.24%"
"08/17/2018","70.100","70.130","70.160","70.080","","0.01%"
"08/20/2018","69.820","69.815","69.875","69.595","","-0.40%"
"08/21/2018","69.860","69.660","69.915","69.530","","0.06%"
"08/22/2018","69.870","69.880","69.895","69.800","","0.01%"
"08/23/2018","70.105","70.015","70.170","69.966","","0.34%"
"08/24/2018","69.970","70.215","70.235","69.891","","-0.19%"
"08/27/2018","70.165","69.765","70.165","69.705","","0.28%"
"08/28/2018","70.100","70.045","70.290","70.045","","-0.09%"
"08/29/2018","70.535","70.325","70.635","70.240","","0.62%"
"08/30/2018","70.745","70.635","70.875","70.595","","0.30%"
"08/31/2018","71.005","70.955","71.025","70.855","","0.37%"
"09/03/2018","71.215","70.790","71.220","70.725","","0.30%"
"09/04/2018","71.585","71.285","71.585","71.095","","0.52%"
"09/05/2018","71.755","71.405","71.955","71.375","","0.24%"
"09/06/2018","71.950","71.625","72.100","71.625","","0.27%"
"09/07/2018","71.790","71.955","72.040","71.660","","-0.22%"
"09/10/2018","72.455","72.135","72.680","72.075","","0.93%"
"09/11/2018","72.640","72.305","72.745","72.245","","0.26%"
"09/12/2018","72.160","72.838","72.915","71.920","","-0.66%"
"09/13/2018","72.038","72.038","72.038","72.038","","-0.17%"
"09/14/2018","71.880","71.695","71.988","71.530","","-0.22%"
"09/17/2018","72.540","72.525","72.690","72.310","","0.92%"
"09/18/2018","72.710","72.555","72.985","72.355","","0.23%"
"09/19/2018","72.360","72.715","72.870","72.338","","-0.48%"
"09/20/2018","72.015","72.345","72.345","72.015","","-0.48%"
"09/21/2018","72.240","71.855","72.475","71.755","","0.31%"
"09/24/2018","72.670","72.475","72.735","72.335","","0.60%"
"09/25/2018","72.685","72.905","72.960","72.575","","0.02%"
"09/26/2018","72.600","72.705","72.748","72.533","","-0.12%"
"09/27/2018","72.570","72.425","72.765","72.385","","-0.04%"
"09/28/2018","72.510","72.565","72.665","72.400","","-0.08%"
"10/01/2018","72.925","72.605","72.945","72.605","","0.57%"
"10/02/2018","72.925","72.925","72.925","72.925","","0.00%"
"10/03/2018","73.345","73.265","73.430","72.920","","0.58%"
"10/04/2018","73.630","73.705","73.820","73.495","","0.39%"
"10/05/2018","73.770","73.620","74.250","73.425","","0.19%"
"10/08/2018","74.065","73.870","74.100","73.770","","0.40%"
"10/09/2018","74.340","73.905","74.400","73.875","","0.37%"
"10/10/2018","74.250","74.155","74.291","74.055","","-0.12%"
"10/11/2018","74.050","74.375","74.485","74.000","","-0.27%"
"10/12/2018","73.610","73.825","73.855","73.525","","-0.59%"
"10/15/2018","73.770","73.798","74.065","73.770","","0.22%"
"10/16/2018","73.465","73.810","73.958","73.465","","-0.41%"
"10/17/2018","73.600","73.415","73.664","73.368","","0.18%"
"10/18/2018","73.530","73.585","73.610","73.480","","-0.10%"
"10/19/2018","73.375","73.605","73.653","73.295","","-0.21%"
"10/22/2018","73.560","73.305","73.565","73.193","","0.25%"
"10/23/2018","73.550","73.705","73.828","73.505","","-0.01%"
"10/24/2018","73.230","73.155","73.338","73.095","","-0.44%"
"10/25/2018","73.230","73.345","73.375","73.160","","0.00%"
"10/26/2018","73.460","73.430","73.473","73.270","","0.31%"
"10/29/2018","73.400","73.355","73.525","73.322","","-0.08%"
"10/30/2018","73.680","73.555","73.700","73.515","","0.38%"
"10/31/2018","73.960","73.915","74.135","73.795","","0.38%"
"11/01/2018","73.455","73.855","73.873","73.455","","-0.68%"
"11/02/2018","72.440","73.125","73.213","72.430","","-1.38%"
"11/05/2018","73.080","72.808","73.135","72.756","","0.88%"
"11/06/2018","72.955","72.945","73.075","72.910","","-0.17%"
"11/07/2018","72.450","72.945","72.945","72.450","","-0.69%"
"11/08/2018","72.380","72.455","72.455","72.380","","-0.10%"
"11/09/2018","72.480","72.680","72.826","72.420","","0.14%"
"11/12/2018","72.860","72.735","73.068","72.735","","0.52%"
"11/13/2018","72.615","72.795","72.808","72.515","","-0.34%"
"11/14/2018","72.310","72.175","72.405","72.005","","-0.42%"
"11/15/2018","71.915","72.035","72.185","71.870","","-0.55%"
"11/16/2018","71.980","71.995","71.995","71.715","","0.09%"
"11/19/2018","71.610","71.925","72.083","71.550","","-0.51%"
"11/20/2018","71.430","71.365","71.518","71.283","","-0.25%"
"11/21/2018","71.305","71.415","71.415","71.305","","-0.17%"
"11/22/2018","70.690","71.135","71.195","70.675","","-0.86%"
"11/23/2018","70.655","70.675","70.675","70.655","","-0.05%"
"11/26/2018","70.820","70.490","70.900","70.305","","0.23%"
"11/27/2018","70.785","70.820","71.028","70.710","","-0.05%"
"11/28/2018","70.640","70.895","70.895","70.575","","-0.20%"
"11/29/2018","69.780","70.105","70.140","69.778","","-1.22%"
"11/30/2018","69.650","69.690","69.908","69.565","","-0.19%"
"12/03/2018","70.440","69.875","70.465","69.875","","1.13%"
"12/04/2018","70.530","70.495","70.685","70.325","","0.13%"
"12/05/2018","70.560","70.705","70.745","70.385","","0.04%"
"12/06/2018","70.850","70.805","71.145","70.740","","0.41%"
"12/07/2018","70.860","70.565","70.860","70.447","","0.01%"
"12/10/2018","72.520","71.355","72.646","71.235","","2.34%"
"12/11/2018","72.291","72.500","72.500","71.679","","-0.32%"
"12/12/2018","71.840","72.279","72.279","71.776","","-0.62%"
"12/13/2018","71.530","71.859","71.859","71.452","","-0.43%"
"12/14/2018","71.920","71.555","72.050","71.555","","0.55%"
"12/17/2018","71.610","71.892","71.892","71.497","","-0.43%"
"12/18/2018","70.620","71.335","71.356","70.428","","-1.38%"
"12/19/2018","70.279","70.343","70.476","69.847","","-0.48%"
"12/20/2018","69.980","70.700","70.710","69.650","","-0.43%"
"12/21/2018","70.140","69.994","70.319","69.744","","0.23%"
"12/24/2018","70.105","70.150","70.296","69.877","","-0.05%"
"12/25/2018","70.050","70.050","70.050","70.050","","-0.08%"
"12/26/2018","70.070","70.075","70.165","69.750","","0.03%"
"12/27/2018","70.361","70.075","70.392","70.075","","0.42%"
"12/28/2018","69.933","70.138","70.150","69.873","","-0.61%"
"12/31/2018","69.570","69.774","69.941","69.570","","-0.52%"
"01/01/2019","69.453","69.635","69.745","69.435","","-0.17%"
"01/02/2019","70.000","69.453","70.240","69.453","","0.79%"
"01/03/2019","70.110","70.295","70.526","70.035","","0.16%"
"01/04/2019","69.550","70.130","70.145","69.550","","-0.80%"
"01/07/2019","69.804","69.530","69.935","69.239","","0.37%"
"01/08/2019","70.140","69.801","70.241","69.761","","0.48%"
"01/09/2019","70.560","70.102","70.646","70.043","","0.60%"
"01/10/2019","70.420","70.540","70.652","70.313","","-0.20%"
"01/11/2019","70.399","70.418","70.590","70.345","","-0.03%"
"01/14/2019","70.760","70.413","70.945","70.352","","0.51%"
"01/15/2019","71.100","70.743","71.153","70.719","","0.48%"
"01/16/2019","70.980","71.105","71.266","70.929","","-0.17%"
"01/17/2019","71.050","71.153","71.414","70.975","","0.10%"
"01/18/2019","71.210","71.045","71.275","70.991","","0.23%"
"01/21/2019","71.188","71.207","71.529","71.138","","-0.03%"
"01/22/2019","71.260","71.189","71.461","71.159","","0.10%"
"01/23/2019","71.190","71.250","71.366","71.110","","-0.10%"
"01/24/2019","71.000","71.162","71.308","70.956","","-0.27%"
"01/25/2019","70.900","71.040","71.245","70.891","","-0.14%"
"01/28/2019","71.070","70.920","71.197","70.908","","0.24%"
"01/29/2019","71.390","71.100","71.468","71.025","","0.45%"
"01/30/2019","71.235","71.433","71.433","71.113","","-0.22%"
"01/31/2019","70.960","70.962","71.227","70.860","","-0.39%"
"02/01/2019","71.435","71.105","71.487","70.940","","0.67%"
"02/04/2019","71.710","71.462","71.851","71.453","","0.38%"
"02/05/2019","71.530","71.709","71.813","71.529","","-0.25%"
"02/06/2019","71.550","71.525","71.688","71.486","","0.03%"
"02/07/2019","71.300","71.634","71.762","71.277","","-0.35%"
"02/08/2019","71.175","71.385","71.423","71.009","","-0.18%"
"02/11/2019","71.140","71.235","71.296","71.045","","-0.05%"
"02/12/2019","70.535","71.252","71.252","70.520","","-0.85%"
"02/13/2019","70.875","70.560","70.892","70.398","","0.48%"
"02/14/2019","71.020","70.862","71.239","70.795","","0.20%"
"02/15/2019","71.330","71.042","71.470","71.042","","0.44%"
"02/18/2019","71.387","71.325","71.526","71.313","","0.08%"
"02/19/2019","71.300","71.345","71.598","71.258","","-0.12%"
"02/20/2019","71.010","71.320","71.338","70.935","","-0.41%"
"02/21/2019","71.165","71.071","71.270","70.915","","0.22%"
"02/22/2019","71.035","71.195","71.255","71.035","","-0.18%"
"02/25/2019","70.834","71.022","71.100","70.827","","-0.28%"
"02/26/2019","70.960","70.827","71.340","70.812","","0.18%"
"02/27/2019","71.200","71.025","71.486","70.923","","0.34%"
"02/28/2019","70.840","71.225","71.267","70.712","","-0.51%"
"03/01/2019","71.000","70.826","71.000","70.709","","0.23%"
"03/04/2019","70.910","70.807","70.929","70.793","","-0.13%"
"03/05/2019","70.490","70.964","70.976","70.452","","-0.59%"
"03/06/2019","70.080","70.474","70.690","70.029","","-0.58%"
"03/07/2019","70.116","70.139","70.140","69.940","","0.05%"
"03/08/2019","70.012","70.096","70.232","69.815","","-0.15%"
"03/11/2019","69.850","70.018","70.035","69.808","","-0.23%"
"03/12/2019","69.625","69.820","69.820","69.490","","-0.32%"
"03/13/2019","69.529","69.591","69.782","69.408","","-0.14%"
"03/14/2019","69.365","69.545","69.755","69.255","","-0.24%"
"03/15/2019","68.963","69.336","69.348","68.921","","-0.58%"
"03/18/2019","68.625","68.958","68.958","68.437","","-0.49%"
"03/19/2019","69.015","68.617","69.073","68.350","","0.57%"
"03/20/2019","68.790","69.020","69.170","68.725","","-0.33%"
"03/21/2019","68.810","68.560","68.810","68.505","","0.03%"
"03/22/2019","69.170","68.645","69.170","68.535","","0.52%"
"03/25/2019","68.890","69.159","69.173","68.790","","-0.40%"
"03/26/2019","68.996","68.930","69.017","68.772","","0.15%"
"03/27/2019","69.100","69.039","69.188","68.775","","0.15%"
"03/28/2019","69.190","69.104","69.369","68.928","","0.13%"
"03/29/2019","69.185","69.198","69.320","69.041","","-0.01%"
"04/01/2019","69.205","69.343","69.426","69.185","","0.03%"
"04/02/2019","68.920","69.275","69.382","68.715","","-0.41%"
"04/03/2019","68.450","68.725","68.830","68.385","","-0.68%"
"04/04/2019","68.980","68.535","69.215","68.515","","0.77%"
"04/05/2019","69.170","68.997","69.333","68.977","","0.28%"
"04/08/2019","69.555","69.335","69.718","69.335","","0.56%"
"04/09/2019","69.280","69.553","69.735","69.249","","-0.40%"
"04/10/2019","69.150","69.273","69.367","69.086","","-0.19%"
"04/11/2019","69.020","69.155","69.216","68.834","","-0.19%"
"04/12/2019","69.190","69.035","69.383","69.024","","0.25%"
"04/15/2019","69.395","69.160","69.470","69.035","","0.30%"
"04/16/2019","69.530","69.424","69.687","69.416","","0.19%"
"04/17/2019","69.431","69.549","69.570","69.358","","-0.14%"
"04/18/2019","69.395","69.428","69.625","69.328","","-0.05%"
"04/19/2019","69.407","69.421","69.429","69.360","","0.02%"
"04/22/2019","69.700","69.360","69.905","69.360","","0.42%"
"04/23/2019","69.770","69.625","69.839","69.535","","0.10%"
"04/24/2019","69.960","69.771","70.001","69.757","","0.27%"
"04/25/2019","70.170","70.005","70.340","69.915","","0.30%"
"04/26/2019","69.850","70.164","70.239","69.810","","-0.46%"
"04/29/2019","69.818","69.875","69.887","69.797","","-0.05%"
"04/30/2019","69.647","69.825","69.919","69.530","","-0.24%"
"05/01/2019","69.545","69.581","69.583","69.466","","-0.15%"
"05/02/2019","69.410","69.615","69.631","69.325","","-0.19%"
"05/03/2019","69.095","69.429","69.432","69.095","","-0.45%"
"05/06/2019","69.380","69.305","69.477","69.304","","0.41%"
"05/07/2019","69.645","69.410","69.646","69.275","","0.38%"
"05/08/2019","69.720","69.611","69.752","69.446","","0.11%"
"05/09/2019","70.200","69.734","70.279","69.714","","0.69%"
"05/10/2019","70.015","70.076","70.107","69.747","","-0.26%"
"05/13/2019","70.570","70.006","70.650","69.975","","0.79%"
"05/14/2019","70.332","70.605","70.625","70.249","","-0.34%"
"05/15/2019","70.249","70.315","70.435","70.167","","-0.12%"
"05/16/2019","70.130","70.229","70.335","69.970","","-0.17%"
"05/17/2019","70.280","70.242","70.307","70.069","","0.21%"
"05/20/2019","69.609","69.390","69.765","69.356","","-0.95%"
"05/21/2019","69.645","69.817","69.821","69.618","","0.05%"
"05/22/2019","69.650","69.666","69.803","69.614","","0.01%"
"05/23/2019","69.665","69.665","70.065","69.375","","0.02%"
"05/24/2019","69.380","69.691","69.806","69.376","","-0.41%"
"05/27/2019","69.504","69.403","69.624","69.346","","0.18%"
"05/28/2019","69.610","69.500","69.740","69.500","","0.15%"
"05/29/2019","69.845","69.583","70.011","69.578","","0.34%"
"05/30/2019","69.825","69.835","69.945","69.703","","-0.03%"
"05/31/2019","69.580","69.842","69.926","69.580","","-0.35%"
"06/03/2019","69.171","69.607","69.611","69.128","","-0.59%"
"06/04/2019","69.291","69.060","69.335","69.028","","0.17%"
"06/05/2019","69.385","69.322","69.421","69.170","","0.14%"
"06/06/2019","69.165","69.395","69.450","69.165","","-0.32%"
"06/07/2019","69.355","69.136","69.550","69.112","","0.27%"
"06/10/2019","69.535","69.368","69.673","69.368","","0.26%"
"06/11/2019","69.385","69.534","69.534","69.341","","-0.22%"
"06/12/2019","69.375","69.419","69.460","69.261","","-0.01%"
"06/13/2019","69.530","69.372","69.570","69.302","","0.22%"
"06/14/2019","69.833","69.566","69.864","69.515","","0.44%"
"06/17/2019","69.850","69.818","69.992","69.741","","0.02%"
"06/18/2019","69.610","69.878","69.896","69.609","","-0.34%"
"06/19/2019","69.650","69.557","69.813","69.492","","0.06%"
"06/20/2019","69.520","69.485","69.673","69.337","","-0.19%"
"06/21/2019","69.615","69.765","69.768","69.506","","0.14%"
"06/24/2019","69.273","69.623","69.624","69.265","","-0.49%"
"06/25/2019","69.334","69.266","69.439","69.226","","0.09%"
"06/26/2019","69.245","69.319","69.528","69.110","","-0.13%"
"06/27/2019","69.088","69.215","69.348","69.019","","-0.23%"
"06/28/2019","68.950","69.058","69.118","68.868","","-0.20%"
"07/01/2019","68.885","68.962","69.090","68.828","","-0.09%"
"07/02/2019","68.890","68.917","69.068","68.869","","0.01%"
"07/03/2019","68.800","68.882","68.958","68.792","","-0.13%"
"07/04/2019","68.527","68.817","68.895","68.477","","-0.40%"
"07/05/2019","68.450","68.539","68.778","68.383","","-0.11%"
"07/08/2019","68.566","68.577","68.759","68.495","","0.17%"
"07/09/2019","68.565","68.660","68.845","68.511","","0.00%"
"07/10/2019","68.419","68.620","68.678","68.311","","-0.21%"
"07/11/2019","68.410","68.419","68.488","68.282","","-0.01%"
"07/12/2019","68.560","68.451","68.690","68.424","","0.22%"
"07/15/2019","68.545","68.533","68.615","68.484","","-0.02%"
"07/16/2019","68.650","68.540","68.764","68.516","","0.15%"
"07/17/2019","68.846","68.691","68.894","68.627","","0.29%"
"07/18/2019","68.855","68.792","69.005","68.717","","0.01%"
"07/19/2019","68.860","68.825","68.949","68.721","","0.01%"
"07/22/2019","68.930","68.953","69.068","68.885","","0.10%"
"07/23/2019","69.033","68.941","69.047","68.901","","0.15%"
"07/24/2019","68.980","69.025","69.109","68.927","","-0.08%"
"07/25/2019","69.042","68.991","69.070","68.889","","0.09%"
"07/26/2019","68.880","69.161","69.161","68.816","","-0.23%"
"07/29/2019","68.755","68.908","68.965","68.713","","-0.18%"
"07/30/2019","68.862","68.758","68.903","68.659","","0.16%"
"07/31/2019","68.875","68.855","68.947","68.756","","0.02%"
"08/01/2019","69.018","69.258","69.258","68.999","","0.21%"
"08/02/2019","69.700","69.235","69.709","69.205","","0.99%"
"08/05/2019","70.821","70.110","70.839","70.110","","1.61%"
"08/06/2019","71.040","70.825","71.040","70.470","","0.31%"
"08/07/2019","71.145","70.974","71.202","70.590","","0.15%"
"08/08/2019","70.420","71.175","71.175","70.420","","-1.02%"
"08/09/2019","70.925","70.444","70.925","70.436","","0.72%"
"08/12/2019","71.283","71.000","71.373","70.989","","0.50%"
"08/13/2019","71.419","71.135","71.494","71.024","","0.19%"
"08/14/2019","71.275","70.995","71.369","70.845","","-0.20%"
"08/15/2019","71.810","71.497","71.829","71.309","","0.75%"
"08/16/2019","71.155","71.365","71.488","71.045","","-0.91%"
"08/19/2019","71.451","71.225","71.506","71.054","","0.42%"
"08/20/2019","71.549","71.513","71.832","71.513","","0.14%"
"08/21/2019","71.440","71.558","71.613","71.353","","-0.15%"
"08/22/2019","71.930","71.600","71.998","71.595","","0.69%"
"08/23/2019","71.513","71.941","72.045","71.505","","-0.58%"
"08/26/2019","72.025","71.933","72.262","71.862","","0.72%"
"08/27/2019","71.543","72.020","72.020","71.371","","-0.67%"
"08/28/2019","71.829","71.545","71.875","71.463","","0.40%"
"08/29/2019","71.690","71.927","72.100","71.623","","-0.19%"
"08/30/2019","71.453","71.775","71.818","71.364","","-0.33%"
"09/02/2019","71.969","71.455","71.995","71.455","","0.72%"
"09/03/2019","72.170","71.975","72.409","71.958","","0.28%"
"09/04/2019","71.989","72.200","72.308","71.942","","-0.25%"
"09/05/2019","71.928","71.986","72.011","71.789","","-0.08%"
"09/06/2019","71.645","71.922","71.958","71.595","","-0.39%"
"09/09/2019","71.778","71.705","71.783","71.491","","0.19%"
"09/10/2019","71.875","71.778","72.014","71.742","","0.14%"
"09/11/2019","71.577","71.865","71.875","71.514","","-0.41%"
"09/12/2019","70.967","71.570","71.578","70.917","","-0.85%"
"09/13/2019","70.985","70.977","71.156","70.841","","0.03%"
"09/16/2019","71.580","71.680","71.680","71.403","","0.84%"
"09/17/2019","71.490","71.825","71.982","71.366","","-0.13%"
"09/18/2019","71.145","71.505","71.520","71.145","","-0.48%"
"09/19/2019","71.375","71.345","71.389","71.058","","0.32%"
"09/20/2019","71.075","71.205","71.205","70.675","","-0.42%"
"09/23/2019","70.799","71.035","71.050","70.779","","-0.39%"
"09/24/2019","70.971","70.802","71.053","70.723","","0.24%"
"09/25/2019","70.988","70.976","71.144","70.943","","0.02%"
"09/26/2019","70.964","71.026","71.027","70.834","","-0.03%"
"09/27/2019","70.509","70.951","70.977","70.364","","-0.64%"
"09/30/2019","70.645","70.425","70.885","70.356","","0.19%"
"10/01/2019","71.110","70.660","71.173","70.660","","0.66%"
"10/02/2019","71.150","71.111","71.375","71.102","","0.06%"
"10/03/2019","71.030","71.225","71.375","70.858","","-0.17%"
"10/04/2019","70.825","70.818","71.044","70.765","","-0.29%"
"10/07/2019","70.976","70.965","71.100","70.914","","0.21%"
"10/08/2019","71.220","70.989","71.233","70.928","","0.34%"
"10/09/2019","71.120","71.185","71.230","70.943","","-0.14%"
"10/10/2019","70.990","70.955","71.165","70.955","","-0.18%"
"10/11/2019","70.924","70.808","71.085","70.794","","-0.09%"
"10/14/2019","71.237","70.887","71.250","70.733","","0.44%"
"10/15/2019","71.500","71.244","71.596","71.215","","0.37%"
"10/16/2019","71.364","71.570","71.725","71.348","","-0.19%"
"10/17/2019","71.130","71.364","71.473","71.088","","-0.33%"
"10/18/2019","71.090","71.195","71.315","71.036","","-0.06%"
"10/21/2019","70.925","71.075","71.075","70.774","","-0.23%"
"10/22/2019","70.810","70.920","71.010","70.810","","-0.16%"
"10/23/2019","70.725","71.005","71.039","70.725","","-0.12%"
"10/24/2019","70.965","70.720","71.085","70.720","","0.34%"
"10/25/2019","70.820","71.042","71.066","70.774","","-0.20%"
"10/28/2019","70.745","70.820","70.842","70.680","","-0.11%"
"10/29/2019","70.890","70.745","70.915","70.685","","0.20%"
"10/30/2019","70.952","70.885","71.028","70.839","","0.09%"
"10/31/2019","70.980","70.780","71.066","70.726","","0.04%"
"11/01/2019","70.760","70.975","70.993","70.760","","-0.31%"
"11/04/2019","70.789","70.555","70.805","70.555","","0.04%"
"11/05/2019","70.775","70.802","70.860","70.622","","-0.02%"
"11/06/2019","71.010","70.761","71.028","70.761","","0.33%"
"11/07/2019","71.047","71.033","71.123","70.885","","0.05%"
"11/08/2019","71.360","71.295","71.362","71.159","","0.44%"
"11/11/2019","71.570","71.370","71.610","71.295","","0.29%"
"11/12/2019","71.790","71.580","71.790","71.536","","0.31%"
"11/13/2019","72.150","71.755","72.150","71.651","","0.50%"
"11/14/2019","71.966","72.075","72.245","71.855","","-0.26%"
"11/15/2019","71.650","71.795","71.874","71.587","","-0.44%"
"11/18/2019","71.945","71.678","71.945","71.565","","0.41%"
